"name","id"
"Poggenhagen","8004851"
"Poelchaustraße","8089031"
"Poikam","8004853"
"Pölchow","8012654"
"Poing","8004854"
"Pommelsbrunn","8004858"
"Pölling","8004847"
"Pommern (Mosel)","8004859"
"Pommritz","8012660"
"Ponitz","8012661"
"Pönitz (b Leipzig)","8012656"
"Pönitz (Holst)","8004848"
"Poppenhausen","8004865"
"Porschdorf (Kr Pirna)","8012662"
"Porstendorf","8012663"
"Wülfrath-Aprath","8006575"
"Porta Westfalica","8004868"
"Pösing","8004849"
"Poppenbüttel","8004862"
"Pößneck ob Bf","8012657"
"Possenhofen","8004874"
"Porz-Wahn","8004873"
"Postbauer-Heng","8004875"
"Pößneck unt Bf","8012658"
"Porz (Rhein)","8004869"
"Potsdam Pirschheide","8010279"
"Potsdam Medienstadt Babelsberg","8011430"
"Praest","8004878"
"Potsdam-Rehbrücke","8012733"
"Potsdam Park Sanssouci","8010377"
"Pratau","8010281"
"Potsdam Charlottenhof","8010280"
"Preetz","8004879"
"Premnitz Nord","8012668"
"Premnitz Zentrum","8012669"
"Pressath","8004880"
"Pressig-Rothenkirchen","8004881"
"Prenzlau","8010282"
"Pretzfeld","8004882"
"Priemerburg","8010284"
"Pretzier (Altm)","8012673"
"Potsdam Hbf","8012666"
"Prenzlauer Allee","8089033"
"Preußen","8004883"
"Prien am Chiemsee","8004885"
"Priestewitz","8010285"
"Priort","8013489"
"Prisdorf","8004888"
"Berlin Potsdamer Platz","8089032"
"Prittitz","8012675"
"Pritzerbe","8012676"
"Schwerin Mitte","8012940"
"Pritzier","8012677"
"Pritzwalk","8010287"
"Probstzella","8010288"
"Prödel","8012678"
"Profen","8012682"
"Priesterweg","8089034"
"Prösen","8012679"
"Prora Ost","8012684"
"Prösen West","8012680"
"Prösen Ost","8012681"
"Prora","8012683"
"Puschendorf","8004901"
"Pulling (b Freising)","8004900"
"Pulheim","8004898"
"Puchheim","8004893"
"Pullach","8004899"
"Putzkau","8012688"
"Puttgarden","8004903"
"Pulsnitz","8012685"
"Quakenbrück","8000304"
"Quadrath-Ichendorf","8004907"
"Quedlinburg","8010290"
"Quelle","8004908"
"Quierschied","8004909"
"Radbruch","8004913"
"Rackwitz (B Leipzig)","8012697"
"Raddusch","8012698"
"Quint","8004910"
"Querfurt","8010291"
"Radeberg","8012699"
"Radebeul Ost","8010292"
"Radebeul-Naundorf","8013490"
"Radersdorf","8004914"
"Radebeul-Kötzschenbroda","8010293"
"Wustrau-Radensleben","8012703"
"Radis","8012704"
"Radldorf (Niederbay)","8004917"
"Radebeul-Zitzschewig","8012701"
"Raguhn","8012707"
"Radebeul-Weintraube","8012700"
"Rahden (Kr Lübbecke)","8004919"
"Rain","8004922"
"Radolfzell","8000880"
"Rahnsdorf","8089082"
"Raindorf","8004923"
"Raisting","8004925"
"Raisdorf","8004924"
"Raitersaich","8004926"
"Rakow","8012710"
"Rammingen","8004930"
"Rambin (Rügen)","8012711"
"Rammelsbach","8004929"
"Ramsberg","8004933"
"Ramsbach Birkhof","8004931"
"Ramsenthal","8004936"
"Ramsbach Höfle","8004932"
"Ranstadt","8004942"
"Rangsdorf","8012713"
"Ramstein","8004938"
"Rastow","8012716"
"Rathmannsdorf (Kr Pirna)","8012719"
"Rastede","8004945"
"Rathenow","8010296"
"Raoul-Wallenberg-Straße","8089035"
"Urmersbach","8007357"
"Rastatt","8000306"
"Ratingen Ost","8004948"
"Ratzeburg","8004952"
"Rätzlingen","8012705"
"Raubling","8004955"
"Rauenstein (Thür)","8012723"
"Raumland-Markhausen","8004960"
"Raun","8012724"
"Raunheim","8004962"
"Rechterfeld","8004970"
"Rech","8004967"
"Rechenberg","8012727"
"Rebdorf-Hofmühle","8004966"
"Reckendorf","8004971"
"Reckenfeld","8004972"
"Reddelich","8012729"
"Ravensburg","8004965"
"Rednitzhembach","8004978"
"Reckweilerhof","8004975"
"Recklinghausen Süd","8000887"
"Redwitz (Rodach)","8004979"
"Rathaus Steglitz","8089036"
"Recklinghausen Hbf","8000307"
"Regen","8004981"
"Regenstauf","8004987"
"Regensburg-Prüfening","8004983"
"Reeperbahn","8006705"
"Rehau","8004988"
"Regis-Breitingen","8012731"
"Rehfelde","8012735"
"Rehfeld (b Falkenberg/Elster)","8012734"
"Rehna","8012737"
"Rehweiler","8004993"
"Reichelsheim (Wetterau)","8004995"
"Reichelsdorfer Keller","8004994"
"Reichenau (Baden)","8004997"
"Reichenbach (Oberlausitz)","8012738"
"Reichenschwand","8005005"
"Reichenbach (Fils)","8004999"
"Wehretal-Reichensachsen","8005003"
"Reichersbeuern","8005007"
"Reichenbach (Vogtl) ob Bf","8012739"
"Reichertshausen (Ilm)","8005008"
"Reihen","8005013"
"Reil DB","8005014"
"Reilsheim","8005015"
"Reinsbüttel","8005023"
"Reinfeld (Holst)","8005019"
"Reinhardsbrunn-Friedrichroda","8012742"
"Reinbek","8005016"
"Reinsdorf (b Artern)","8010124"
"Reinheim (Odenw)","8005020"
"Reisen (Hess)","8005026"
"Reiskirchen (Kr Gießen)","8005027"
"Regensburg Hbf","8000309"
"Reken","8005030"
"Remagen","8000310"
"Remscheid-Güldenwerth","8005034"
"Renchen","8005037"
"Remscheid-Lüttringhausen","8005035"
"Rendsburg","8000312"
"Remscheid-Lennep","8000311"
"Rentrisch","8005044"
"Rentweinsdorf","8005045"
"Baunatal-Rengershausen","8005039"
"Renningen","8000313"
"Rentwertshausen","8012750"
"Remscheid Hbf","8005033"
"Rentzschmühle","8012751"
"Reurieth","8012756"
"Rethen (Leine)","8005047"
"Retzbach-Zellingen","8005049"
"Reuth (b Plauen/Vogtl)","8012759"
"Reuterstadt Stavenhagen","8012758"
"Reußen","8012757"
"Reuth (b Erbendorf)","8005050"
"Reutlingen-Sondelfingen","8005054"
"Reutlingen West","8005052"
"Rhade","8005055"
"Rheinberg (Rheinl)","8005059"
"Reutlingen-Betzingen","8005053"
"Rheinbrohl","8005062"
"Rheda-Wiedenbrück","8000315"
"Rheinbach","8005058"
"Rheinweiler","8005068"
"Rheinsheim","8005067"
"Rheinhausen Ost","8005065"
"Rheinfelden (Baden)","8005064"
"Rheinzabern","8005069"
"Rheinhausen","8000317"
"Reutlingen Hbf","8000314"
"Rheine","8000316"
"Rhens","8005070"
"Ribnitz-Damgarten Ost","8012762"
"Rheydt-Odenkirchen","8005073"
"Ribnitz-Damgarten West","8012763"
"Rhöndorf","8005074"
"Richen (b Eppingen)","8005077"
"Ried","8005083"
"Riedlingen","8005087"
"Riederau","8005086"
"Rheydt Hbf","8000318"
"Riedrode","8005089"
"Rieseby","8005095"
"Rieneck","8005092"
"Rieschweiler","8005094"
"Rieste","8005096"
"Riegel-Malterdingen","8005090"
"Riestedt","8012766"
"Rietschen","8012767"
"Rimbach","8005098"
"Ringleben-Gebesee","8012769"
"Riesa","8010297"
"Rinnthal","8005103"
"Ringsheim","8005101"
"Rinkerode","8005102"
"Ritschenhausen","8012770"
"Rinteln","8005104"
"Ritterhude","8005107"
"Röblingen am See","8010299"
"Rissen","8005106"
"Rockenhausen","8005111"
"Bad Rodach (b Coburg)","8005112"
"Rodenbach (Dillkr)","8005116"
"Rodalben","8005113"
"Rodenkirchen (Oldb)","8005119"
"Rödental","8004633"
"Rodheim v d Höhe","8005120"
"Rodleben","8012777"
"Rodewisch","8012775"
"Rodenbach bei Hanau","8004402"
"Roding","8005121"
"Roggentin","8012785"
"Rödlitz-Hohndorf","8012781"
"Rohr (Thür)","8012787"
"Rohrbach (Pfalz)","8005146"
"Roigheim","8005151"
"Rohrenfeld","8005149"
"Rohrbach (Saar)","8000319"
"Röhrmoos","8005127"
"Rolandseck","8005153"
"Roitzsch (Kr Bitterfeld)","8012788"
"Melsungen-Röhrenfurth","8005125"
"Rollhofen","8005154"
"Roisdorf","8005152"
"Rodgau-Rollwald","8005156"
"Rommerskirchen","8005159"
"Ronneburg (Thür)","8010301"
"Rönshausen","8005131"
"Ronshausen","8005161"
"Ronnenberg (Han)","8005160"
"Rommelshausen","8005157"
"Köln-Müngersdorf Technologiepark","8003375"
"Rosbach (Sieg)","8005164"
"Rosbach v d Höhe","8005163"
"Rosenau (b Grafenau)","8005166"
"Röntgental","8081210"
"Röslau","8005133"
"Köln Frankfurter Straße","8003358"
"Rösrath","8005134"
"Roßbach (Pfalz)","8005172"
"Rösrath-Stümpen","8005143"
"Rosengarten","8080570"
"Roßla","8012796"
"Rosenheim","8000320"
"Roßtal","8005177"
"Roßlau (Elbe)","8010302"
"Roßtal-Wegbrücke","8005178"
"Rostock Kassebohm","8012806"
"Rötenbach (Baden)","8005136"
"Rot-Malsch","8005181"
"Rostock Holbeinplatz","8012805"
"Rotenburg (Wümme)","8000321"
"Rostock-Marienehe","8012807"
"Rotenburg an der Fulda","8005182"
"Rostock-Bramow","8012803"
"Rostock Parkstraße","8012801"
"Rostock Hbf","8010304"
"Rotenhain","8005184"
"Rötgesbüttel","8005137"
"Röthenbach (Allgäu)","8005138"
"Röthenbach (Oberpf)","8005139"
"Roth","8005185"
"Röthenbach-Seespitze","8005142"
"Röthenbach (Pegnitz)","8005140"
"Rothenbürg","8005189"
"Röthenbach-Steinberg","8005141"
"Rothenburg ob der Tauber","8005190"
"Rothenstein (Saale)","8012811"
"Rottenacker","8005195"
"Rothenburgsort","8005191"
"Rottershausen","8005199"
"Rottenbach","8010305"
"Rottendorf","8005198"
"Rottweil","8000322"
"Rottenburg (Neckar)","8005197"
"Rövershagen","8010300"
"Rückersdorf","8012816"
"Rückersdorf (Mittelfr)","8005209"
"Rübenkamp","8005207"
"Rudersdorf (Kr Siegen)","8005205"
"Rückersbacher Schlucht","8005208"
"Leipzig-Rückmarsdorf","8012817"
"Rüdnitz","8012819"
"Rüdesheim (Rhein)","8005213"
"Bretten-Ruit","8001131"
"Rudolstadt (Thür)","8010306"
"Rudolstadt-Schwarza","8010307"
"Ruhland","8010308"
"Rumeln","8005225"
"Solingen-Mitte","8005598"
"Runkel","8005229"
"Rummenohl","8005227"
"Rülzheim","8005217"
"Ründeroth","8005218"
"Rupprechtstegen","8005231"
"Ruppertsgrün","8012823"
"Rüsselbach","8005219"
"Ruthenbeck","8012824"
"Saal (Donau)","8005238"
"Rüsselsheim","8005220"
"Rüsselsheim Opelwerk","8005221"
"Rutesheim","8005236"
"Saalfeld (Saale)","8010309"
"Saarburg (Bz Trier)","8005245"
"Saarbrücken-Burbach","8005243"
"Saarhölzbach","8005246"
"Saarmund","8081220"
"Saasen","8005249"
"Saarlouis Hbf","8005247"
"Sachsen (b Ansbach)","8005250"
"Sachsendorf (b Calbe)","8012830"
"Sachsenhausen (Nordb)","8012831"
"Saarbrücken Ost","8005241"
"Sagard","8012832"
"Sachsenheim","8005253"
"Salach","8005258"
"Sagehorn","8005256"
"Saarbrücken Hbf","8000323"
"Sallach","8005259"
"Salem","8004029"
"Salzbergen","8005262"
"Salzgitter-Immendorf","8005269"
"Salzgitter Bad","8005265"
"Salzgitter-Ringelheim","8000325"
"Salzgitter-Lebenstedt","8005270"
"Salzgitter-Thiede","8005274"
"Salzgitter-Watenstedt","8005275"
"Merzenich","8003990"
"Salzkotten","8005276"
"Samtens","8012835"
"Sand (Niederbay)","8005279"
"Sandebeck","8005283"
"Sande","8005282"
"Salzwedel","8010310"
"Sanderbusch","8005285"
"Sandförde","8012839"
"Sandersleben (Anh)","8010311"
"Sandhagen (b Bad Doberan)","8012840"
"Sandkrug","8005287"
"Cottbus-Sandow","8011318"
"Sandwehle","8005288"
"Sanitz (b Rostock)","8012841"
"Sanssouci","8005289"
"Sassenroth","8005293"
"Sangerhausen","8010312"
"Satzvey","8005298"
"Sarstedt","8005292"
"Sassnitz","8012843"
"Sättelstädt","8012826"
"Sauerlach","8005299"
"Bad Saulgau","8005301"
"Saulgrub","8005302"
"Saulheim","8004352"
"Schalkau","8012852"
"Schafbrücke","8005306"
"Schaftlach","8005311"
"Schandelah","8005320"
"Schallstadt","8005317"
"Schalksmühle","8005316"
"Scharbeutz","8005321"
"Wendisch-Rietz","8012855"
"Scharstorf","8012856"
"Scharmede","8005322"
"Scheeßel","8005330"
"Scheidt (Saar)","8005332"
"Schemmerberg","8005334"
"Schelklingen","8005333"
"Schenkenzell","8005335"
"Scherfede","8005336"
"Scheuerfeld (Sieg)","8005338"
"Scheven","8005339"
"Velbert-Rosenhügel","8006064"
"Schierbrok","8005343"
"Schieder","8005340"
"Schierstedt","8012862"
"Savignyplatz","8089037"
"Schifferstadt","8000326"
"Schifferstadt Süd","8005345"
"Schiffweiler","8005346"
"Schichauweg","8089038"
"Schiltach","8005350"
"Schirnding","8005352"
"Schirgiswalde-Kirschau","8012864"
"Schiltach Mitte","8005347"
"Schkopau","8012867"
"Schladen (Harz)","8005355"
"Schkeuditz","8012865"
"Schladern (Sieg)","8005356"
"Schleife","8012870"
"Schliengen","8005364"
"Schleswig","8005362"
"Schloß Holte","8005369"
"Schliersee","8005367"
"Schlierbach (Kr Schwalm-Eder)","8005365"
"Schluchsee","8005371"
"Schlüchtern","8000891"
"Schmalkalden Fachhochschule","8012881"
"Schmalnau","8005374"
"Heidelberg-Schlierbach-Ziegelhausen","8005366"
"Schmalkalden","8010315"
"Schmidtheim","8005378"
"Schmiechen (Schwab)","8005381"
"Schmiechen","8005379"
"Schnabelwaid","8000328"
"Schmilka-Hirschmühle","8012888"
"Schnelldorf","8005388"
"Schmölln (Oberlausitz)","8012890"
"Schneeberg (Mark)","8012895"
"Schmölln (Thür)","8012889"
"Mering-St Afra","8004008"
"Schnaittach Markt","8005383"
"Schney","8005391"
"Schneverdingen","8005390"
"Schoden-Ockfen","8005392"
"Hesseneck-Schöllenbach","8005393"
"Luckaitztal","8012897"
"Schönau (Hörsel)","8012899"
"Schönberg (Vogtl)","8010317"
"Schöna","8012898"
"Schönberg (Meckl)","8012902"
"Schönborn (b Doberlug)","8012903"
"Schönebeck-Felgeleben","8013465"
"Schondorf (Bay)","8005417"
"Schönebeck-Frohse","8081270"
"Schönebeck (Elbe) Süd","8081260"
"Schönebeck-Bad Salzelmen","8012907"
"Rammingen (Bay)","8004927"
"Schöneck (Vogtl)","8012908"
"Schönebeck (Elbe)","8010318"
"Schönewörde","8005405"
"Schönfließ","8081290"
"Schönfließ Dorf","8012914"
"Schönhausen (Elbe)","8010321"
"Schongau","8005418"
"Schönstedt","8012919"
"Schöngeising","8005406"
"Schönow (Kr Uckermark)","8012918"
"Schönwald (Oberfr)","8005412"
"Schonungen","8005400"
"Schönwalde (Spreewald)","8012923"
"Schopfheim","8005420"
"Schopp","8005423"
"Schopfloch (b Freudenstadt)","8005421"
"Schöppenstedt","8005413"
"Schrobenhausen","8005432"
"Schrezheim","8005431"
"Schötmar","8005415"
"Schorndorf","8005424"
"Schüptitz","8012927"
"Schüttorf","8005436"
"Schwaan","8010322"
"Schwabhausen (b Dachau)","8005442"
"Schwabach-Limbach","8005440"
"Schwabsberg","8005445"
"Schwäbisch Hall","8005449"
"Schwabmünchen","8005444"
"Schwäbisch Hall-Hessental","8000330"
"Schwabach","8005439"
"Schönhauser Allee","8089039"
"Schwaig","8005451"
"Schwaikheim","8005454"
"Schwäbisch Gmünd","8000329"
"Schwallungen","8012929"
"Schwalbach a Ts (Limes)","8005455"
"Schwarzenbach (b Pressath)","8005465"
"Schwanheide","8012933"
"Schwarmstedt","8005457"
"Schwandorf","8000027"
"Schwante","8012934"
"Schwarzenbach (Saale)","8005466"
"Schwarzenfeld (Oberpf)","8005469"
"Schwarzenbek","8005468"
"Schwarzheide Ost","8012941"
"Schwedt (Oder)","8012943"
"Schwarzkollm","8012942"
"Ulm-Donautal","8005954"
"Schweich DB","8005476"
"Schweikershain","8012946"
"Schweinfurt Stadt","8005481"
"Schweinsdorf","8005485"
"Schweinsburg-Culten","8012947"
"Schwelm West","8005488"
"Schwenningen (Bay)","8005489"
"Schweinfurt Hbf","8000032"
"Schwenningen (Neckar)","8005490"
"Schwelm","8000033"
"Schwerin Süd","8012951"
"Schwerin-Lankow","8012953"
"Schwerin Görries","8010325"
"Schwerin-Warnitz","8012954"
"Schwerin-Margaretenhof","8012960"
"Caputh-Schwielowsee","8012957"
"Schwindegg","8005495"
"Schwörstadt","8005497"
"Schwerte (Ruhr)","8000037"
"Schwetzingen","8005494"
"Sebnitz (Sachs)","8012959"
"Sechshelden","8005498"
"Seckach","8000042"
"Bornheim-Sechtem","8005499"
"Schwerin Hbf","8010324"
"Seddin","8013492"
"Seebach (Kr Mühlhausen)","8012961"
"Seefeld (Mark)","8012966"
"Sedlitz Ost","8010183"
"Seebergen","8012965"
"Seebrugg","8005502"
"Seeg","8005505"
"Seefeld-Hechendorf","8005504"
"Solingen-Grünewald","8005597"
"Seehausen (Uckermark)","8012968"
"Seehausen (Altm)","8012967"
"Seeleiten-Berggeist","8005506"
"Seelow (Mark)","8012973"
"Sinzheim Nord","8005588"
"Seerhausen","8012975"
"Seesen","8000043"
"Seeshaupt","8005508"
"Sehlem (Kr Wittlich)","8005510"
"Seitschen","8012981"
"Selb Stadt","8005517"
"Seelze Pbf","8005507"
"Sehnde","8005511"
"Selb Nord","8005516"
"Selbitz","8005520"
"Selb-Plößberg","8005518"
"Seligenstadt (b Würzburg)","8005523"
"Selm-Beifang","8005526"
"Seltendorf","8012984"
"Selm (Kr Lüdinghausen)","8005525"
"Hiddenhausen-Schweicheln","8002824"
"Seligenstadt (Hess)","8005522"
"Sennelager","8005534"
"Senftenberg","8010327"
"Senden","8005532"
"Leipzig-Sellerhausen","8080930"
"Sennfeld","8005536"
"Serrig","8005539"
"Seubersdorf","8005543"
"Sennestadt","8005535"
"Seulbitz","8005545"
"Seybothenreuth","8005547"
"Siebeldingen-Birkweiler","8005551"
"Sersheim","8005540"
"Seulberg","8005544"
"Siedlinghausen","8005555"
"Siegelsdorf","8005557"
"Siersburg","8005562"
"Sierksdorf","8005561"
"Siershahn","8000060"
"Siglingen","8005566"
"Siegburg/Bonn","8005556"
"Silbach","8005569"
"Siegen-Weidenau","8003020"
"Silberhausen","8012993"
"Simmelsdorf-Hüttenbach","8005572"
"Sigmaringen","8000069"
"Siegen","8000046"
"Singlis","8005576"
"Singen (Thür)","8012998"
"Silberhöhe","8013448"
"Sindorf","8005575"
"Sinn","8005577"
"Sindelfingen","8005574"
"Sinzig (Rhein)","8005580"
"Sinzing (b Regensburg)","8005581"
"Sinsheim (Elsenz) Hbf","8005578"
"Sipplingen","8005582"
"Singen (Hohentwiel)","8000073"
"Soest","8000076"
"Sohl","8013002"
"Bad Sobernheim","8005583"
"Sohland","8013003"
"Solingen Vogelpark","8006714"
"Sollstedt","8013004"
"Solingen-Schaberg","8005590"
"Solms","8005592"
"Solpke","8013005"
"Solnhofen","8005593"
"Soltau (Han) Nord","8005594"
"Soltau (Han)","8000088"
"Sömmerda","8010328"
"Sondern","8005600"
"Sondernheim","8005602"
"Sonneberg (Thür) Nord","8013009"
"Sonneberg (Thür) West","8013011"
"Sonneberg (Thür) Ost","8013010"
"Solingen Hbf","8000087"
"Sontheim (Schwab)","8005607"
"Sonneberg (Thür) Hbf","8013008"
"Sondershausen","8010329"
"Sontheim-Brenz","8005608"
"Sottrum","8005613"
"Sonthofen","8005609"
"Sörup","8005586"
"Speikern","8005625"
"Sontra","8005610"
"Spaichingen","8005616"
"Staufenberg-Speele","8005623"
"Speicher","8005624"
"Spay","8005622"
"Spornitz","8013018"
"Spiegelau","8005630"
"Sponholz","8013017"
"Sprendlingen (Rheinhess)","8005637"
"Speyer Hbf","8005628"
"Münster-Sprakel","8005635"
"Spremberg","8010330"
"Springe","8005638"
"Spich","8005629"
"Dreieich-Sprendlingen","8005636"
"Sprötze","8005640"
"St Egidien","8010331"
"St. Goar","8005645"
"St. Georgen (Schwarzw)","8005644"
"St. Mang","8005653"
"St. Goarshausen","8005646"
"St. Ilgen/Sandhausen","8005648"
"St. Koloman","8005652"
"St. Ingbert","8005649"
"St. Thomas","8005658"
"Springpfuhl","8089040"
"St. Ottilien","8005656"
"St. Michaelisdonn","8005655"
"St. Wendel","8005659"
"Stadtallendorf","8005661"
"Stadthagen","8005662"
"Stadt Wehlen (Sachs)","8013022"
"Stadtilm","8013023"
"Stade","8000089"
"Stadtoldendorf","8005665"
"Iffeldorf","8005672"
"Bad Staffelstein","8005670"
"Staffel","8005668"
"Stahringen","8077773"
"Stapelburg","8013432"
"Stadtroda","8013025"
"Stammbach","8005674"
"Stadthausbrücke","8005663"
"Stauchitz","8013029"
"Staßfurt","8010332"
"Stegenwaldhaus","8005686"
"Stederdorf (Kr Uelzen)","8005682"
"Starnberg","8005676"
"Steina","8013033"
"Steinach (Baden)","8005688"
"Staudernheim","8005678"
"Steinach (b Rothenburg o.d. Tauber)","8000091"
"Steinach (Thür)","8013034"
"Steinalben","8005689"
"Steinbach a Wald","8005692"
"Steinau (Straße)","8005690"
"Steinefrenz","8005700"
"Friedrichshafen Flughafen","8002120"
"Steinbach-Hallenberg","8013037"
"Steinfeld (b Stendal)","8013039"
"Steinen","8005701"
"Steinebach","8005699"
"Steinfeld (Oldb)","8005703"
"Steinhagen (Westf)","8005704"
"Steinhausen-Neuburg","8013040"
"Steinpleis","8010333"
"Steinheim (Westf)","8005708"
"Steinsfurt","8005714"
"Steinwenden","8005715"
"Stelle","8005717"
"Steintorbrücke","8080580"
"Steinheim/Main","8005706"
"Stendal Vorbf","8013046"
"Stendal-Stadtsee","8010335"
"Stendal","8010334"
"Stenn","8013047"
"Sterbfritz","8005720"
"Nünchritz","8012523"
"Sternfeld","8013051"
"Stetten (Donau)","8005723"
"Stetten (Schwab)","8005725"
"Stockau","8005734"
"Stetten-Beinstein","8005726"
"Stift Keppel-Allenbach","8005731"
"Stockdorf","8005735"
"Stockheim (Oberfr)","8005737"
"Stockhausen (Lahn)","8005736"
"Stockstadt (Rhein)","8005740"
"Glauburg-Stockheim","8000347"
"Stockstadt (Main)","8005739"
"Stolpen","8013057"
"Stommeln","8005746"
"Stolberg (Rheinl) Hbf","8000348"
"Stollberg (Sachs)","8010337"
"Storzingen","8005747"
"Storkow (Mark)","8013058"
"Euskirchen-Stotzheim","8005748"
"Stotternheim","8013061"
"Straß-Moos","8005749"
"Straßberg-Winterlingen","8005750"
"Strasburg (Uckerm)","8010339"
"Straßkirchen","8005752"
"Stralsund Rügendamm","8013062"
"Straubing Ost","8006745"
"Straubing","8000095"
"Strausberg Nord","8013064"
"Stralsund Hbf","8010338"
"Straußfurt","8010342"
"Storkower Straße","8089041"
"Strausberg","8010341"
"Strohkirchen","8013069"
"Strullendorf","8005760"
"Strausberg Stadt","8081420"
"Struthütten","8005761"
"Stubben","8005763"
"Stumsdorf","8010343"
"Stuttgart Ebitzweg","8005766"
"Stuttgart Österfeld","8005779"
"Stuttgart Neckarpark","8006743"
"Stuttgart Nürnberger Straße","8004357"
"Stuttgart Universität","8006513"
"Stuttgart-Münster","8005771"
"Stuttgart Nord","8005767"
"Stuttgart-Feuerbach","8005770"
"Stuttgart-Sommerrain","8005774"
"Stuttgart-Obertürkheim","8005772"
"Stuttgart-Rohr","8005773"
"Stuttgart-Bad Cannstatt","8005769"
"Stuttgart Schwabstraße","8006698"
"Stuttgart-Untertürkheim Pbf","8005775"
"Stuttgart Feuersee","8006699"
"Stuttgart Hbf","8098096"
"Stuttgart-Vaihingen","8005776"
"Stuttgart-Zazenhausen","8005777"
"Stuttgart-Weilimdorf","8006268"
"Allee-Center Leipzig","8013070"
"Stuttgart Stadtmitte","8006700"
"Subzin-Liessow","8013072"
"Süderbrarup","8005782"
"Suderburg","8005780"
"Süderdeich","8005783"
"Suerhop","8005788"
"Stuttgart-Zuffenhausen","8005778"
"Sukow (b Schwerin)","8013079"
"Suhl-Heinrichs","8013077"
"Südstadt","8080590"
"Suhl","8010345"
"Sülstorf","8013073"
"Sülldorf","8005785"
"Sülzbach","8005786"
"Sulz (Neckar)","8005791"
"Sulzbach (Murr)","8005795"
"Sulzbach (Saar) Altenwald","8005797"
"Sulzbach (Taunus)","8005798"
"Sulzbach (Taunus) Nord","8005799"
"Sulzbach-Rosenberg","8005800"
"Sulzbach-Rosenberg Hütte","8005801"
"Sulzberg","8005802"
"Sülzenbrücken","8013074"
"Sulzbach (Saar)","8005796"
"Sünching","8005787"
"Syke","8005809"
"Syrau","8013080"
"Süßen","8005790"
"Sythen","8005811"
"Sylbach","8005810"
"Tamm (Württ)","8005820"
"Taben","8005812"
"Tangermünde","8013084"
"Tangerhütte","8013083"
"Sundgauer Straße","8089042"
"Tanndorf","8013087"
"Tannroda","8013089"
"Tantow","8013090"
"Tapfheim","8005824"
"Taubenheim (Spree)","8013092"
"Tannheim (Württ)","8005823"
"Tating","8005826"
"Tarp","8005825"
"Tauberfeld","8005828"
"Taucha (b Leipzig)","8013093"
"Teisendorf","8005833"
"Tautenhain","8013095"
"Teicha","8013097"
"Temmels","8005835"
"Templin","8010347"
"Taufkirchen","8005831"
"Telgte","8005834"
"Teltow","8013100"
"Templin Stadt","8010117"
"Teschenhagen","8013104"
"Teschow","8013105"
"Teningen-Mundingen","8005836"
"Tessin","8013106"
"Teterow","8010348"
"Groß Köris","8013109"
"Teuchern","8010349"
"Teutschenthal","8013110"
"Teutschenthal Ost","8013111"
"Thale Hbf","8013112"
"Thann-Matzbach","8005852"
"Thalfingen (b Ulm)","8005845"
"Thaleischweiler-Fröschen","8005843"
"Tharandt","8013114"
"Thansüß","8005855"
"Themar","8010350"
"Theisbergstegen","8005857"
"Theißen","8013115"
"Thesdorf","8005858"
"Thüngersheim","8005864"
"Thyrow","8013123"
"Thür","8005865"
"Tiefenau","8013124"
"Tiebensee","8005867"
"Timmendorferstrand","8005874"
"Tönning","8005885"
"Tiengen (Hochrhein)","8005871"
"Maximiliansau im Rüsten","8003911"
"Tiefstack","8005870"
"Titisee","8005876"
"Töppeln","8013129"
"Torgelow","8013131"
"Tiergarten","8089091"
"Torgau","8010351"
"Tornesch","8005887"
"Trabitz","8005890"
"Traben-Trarbach DB","8005889"
"Tostedt","8005888"
"Trais-Horloff","8005891"
"Baden-Baden Rebland","8000775"
"Mühlacker Rößlesweg","8004103"
"Trebbin","8013137"
"Traunstein","8000116"
"Trebitz (b Könnern)","8013140"
"Treben-Lehma","8013138"
"Trebgast","8005895"
"Trebnitz (Mark)","8013141"
"Trechtingshausen","8005896"
"Treis-Karden","8003179"
"Treuen","8013144"
"Treuenbrietzen","8013145"
"Treuchtlingen","8000122"
"Treysa","8000129"
"Triangel","8005901"
"Treuenbrietzen Süd","8013146"
"Triebes","8013150"
"Triberg","8005902"
"Triefenried","8005903"
"Trochtelfingen (b Bopfingen)","8005908"
"Triesdorf","8005907"
"Triptis","8010352"
"Trier Süd","8005905"
"Trompet","8005910"
"Treptower Park","8089043"
"Trier Hbf","8000134"
"Trossingen Bahnhof","8005911"
"Tübingen-Derendingen","8005917"
"Türkenfeld","8005920"
"Troisdorf","8000135"
"Tübingen-Lustnau","8005918"
"Türkismühle","8000154"
"Türkheim (Bay) Bahnhof","8000144"
"Tutzing","8005927"
"Tuttlingen Zentrum","8079056"
"Twistringen","8005929"
"Tuttlingen","8000163"
"Übersee","8005940"
"Übach-Palenberg","8005935"
"Tübingen Hbf","8000141"
"Ubstadt-Weiher","8005931"
"Überlingen-Therme","8005937"
"Ubbedissen","8005930"
"Uchtspringe","8013158"
"Uder","8013159"
"Uebigau","8013160"
"Luckau-Uckro","8010353"
"Weida Mitte","8013251"
"Uffenheim","8005947"
"Uffing am Staffelsee","8005948"
"Ueckermünde","8013162"
"Uhingen","8005949"
"Uelzen","8000168"
"Uhlstädt","8013164"
"Uhldingen-Mühlhofen","8004595"
"Ulbersdorf","8013168"
"Uhsmannsdorf","8013165"
"Uhlerborn","8005950"
"Unadingen","8005963"
